wavelength,spectrum,a_nw,bb_nw,Rrs,aw,bbw,a,bb
442.5,259,5.48E-01,3.63E-02,0.003247875,6.93E-03,2.45E-03,5.55E-01,3.87E-02
442.5,260,1.48E+00,2.53E-01,0.009208705,6.93E-03,2.45E-03,1.49E+00,2.56E-01
442.5,261,3.66E-01,5.41E-02,0.007921142,6.93E-03,2.45E-03,3.73E-01,5.65E-02
442.5,262,4.85E-01,6.92E-03,0.000815669,6.93E-03,2.45E-03,4.92E-01,9.37E-03
442.5,263,3.70E-01,2.79E-02,0.003784705,6.93E-03,2.45E-03,3.77E-01,3.04E-02
442.5,264,8.75E-02,4.76E-03,0.003542789,6.93E-03,2.45E-03,9.44E-02,7.21E-03
442.5,265,1.08E-01,8.10E-03,0.004368803,6.93E-03,2.45E-03,1.15E-01,1.06E-02
442.5,266,5.21E-01,2.91E-02,0.002807652,6.93E-03,2.45E-03,5.28E-01,3.15E-02
442.5,267,1.79E-01,6.96E-03,0.002319524,6.93E-03,2.45E-03,1.86E-01,9.41E-03
442.5,268,2.11E-01,1.28E-02,0.003269361,6.93E-03,2.45E-03,2.17E-01,1.52E-02
442.5,269,3.51E-01,2.90E-02,0.004241479,6.93E-03,2.45E-03,3.58E-01,3.14E-02
442.5,270,5.89E-02,3.00E-03,0.00387224,6.93E-03,2.45E-03,6.58E-02,5.45E-03
442.5,271,9.27E-01,8.47E-02,0.004680747,6.93E-03,2.45E-03,9.34E-01,8.72E-02
442.5,272,1.52E-01,5.53E-03,0.002292468,6.93E-03,2.45E-03,1.59E-01,7.98E-03
442.5,273,6.56E-01,9.73E-02,0.007889311,6.93E-03,2.45E-03,6.63E-01,9.98E-02
442.5,274,9.84E-01,6.26E-02,0.003054024,6.93E-03,2.45E-03,9.91E-01,6.51E-02
442.5,275,1.11E-01,3.35E-03,0.002259841,6.93E-03,2.45E-03,1.18E-01,5.81E-03
442.5,276,1.73E-01,1.10E-02,0.003488676,6.93E-03,2.45E-03,1.79E-01,1.34E-02
442.5,277,4.34E-01,6.57E-02,0.008080296,6.93E-03,2.45E-03,4.41E-01,6.81E-02
442.5,278,6.74E-02,2.62E-03,0.003197423,6.93E-03,2.45E-03,7.44E-02,5.07E-03
442.5,279,1.33E+00,4.40E-02,0.001528842,6.93E-03,2.45E-03,1.33E+00,4.64E-02
442.5,280,3.96E-01,2.00E-02,0.00254075,6.93E-03,2.45E-03,4.03E-01,2.24E-02
442.5,281,1.61E+00,6.87E-02,0.001950126,6.93E-03,2.45E-03,1.61E+00,7.12E-02
442.5,282,1.29E-01,5.84E-03,0.002816247,6.93E-03,2.45E-03,1.36E-01,8.29E-03
442.5,283,2.28E-01,2.59E-02,0.006008099,6.93E-03,2.45E-03,2.35E-01,2.83E-02
442.5,284,6.26E-01,3.31E-02,0.002547752,6.93E-03,2.45E-03,6.33E-01,3.56E-02
442.5,285,2.74E-01,1.31E-02,0.002530564,6.93E-03,2.45E-03,2.81E-01,1.55E-02
442.5,286,7.83E-02,5.02E-03,0.004101423,6.93E-03,2.45E-03,8.52E-02,7.47E-03
442.5,287,1.40E-01,1.05E-02,0.00423193,6.93E-03,2.45E-03,1.47E-01,1.29E-02
442.5,288,2.01E-01,1.07E-02,0.002907283,6.93E-03,2.45E-03,2.08E-01,1.32E-02
442.5,289,7.08E-01,1.02E-01,0.007682409,6.93E-03,2.45E-03,7.15E-01,1.05E-01
442.5,290,9.14E-02,3.44E-03,0.00277423,6.93E-03,2.45E-03,9.83E-02,5.89E-03
442.5,291,1.44E-01,9.01E-03,0.003566662,6.93E-03,2.45E-03,1.51E-01,1.15E-02
442.5,292,1.33E+00,9.74E-02,0.00353324,6.93E-03,2.45E-03,1.34E+00,9.98E-02
442.5,293,7.43E-01,9.81E-02,0.006891409,6.93E-03,2.45E-03,7.50E-01,1.01E-01
442.5,294,3.55E-01,1.90E-02,0.002712159,6.93E-03,2.45E-03,3.62E-01,2.15E-02
442.5,295,2.61E+00,3.49E-02,0.000580756,6.93E-03,2.45E-03,2.61E+00,3.74E-02
442.5,296,4.13E-01,3.64E-02,0.004496127,6.93E-03,2.45E-03,4.20E-01,3.88E-02
442.5,297,9.73E-01,1.08E-01,0.005611803,6.93E-03,2.45E-03,9.80E-01,1.10E-01
442.5,298,2.29E-01,1.54E-02,0.003552338,6.93E-03,2.45E-03,2.36E-01,1.79E-02
442.5,299,9.07E-02,4.49E-03,0.00329769,6.93E-03,2.45E-03,9.76E-02,6.94E-03
442.5,300,3.52E-02,2.35E-03,0.005358747,6.93E-03,2.45E-03,4.22E-02,4.81E-03
442.5,301,3.47E-01,2.94E-02,0.004330606,6.93E-03,2.45E-03,3.54E-01,3.19E-02
442.5,302,2.97E-01,1.17E-02,0.002073152,6.93E-03,2.45E-03,3.04E-01,1.42E-02
442.5,303,3.59E-01,2.12E-02,0.002991476,6.93E-03,2.45E-03,3.66E-01,2.37E-02
442.5,304,8.48E-01,1.65E-02,0.000939969,6.93E-03,2.45E-03,8.55E-01,1.90E-02
442.5,305,5.49E-01,2.80E-02,0.002468493,6.93E-03,2.45E-03,5.56E-01,3.04E-02
442.5,306,2.67E-01,9.91E-03,0.002047528,6.93E-03,2.45E-03,2.74E-01,1.24E-02
442.5,307,3.47E-01,3.80E-02,0.005724803,6.93E-03,2.45E-03,3.54E-01,4.04E-02
442.5,308,2.80E-01,1.36E-02,0.002555551,6.93E-03,2.45E-03,2.87E-01,1.61E-02
442.5,309,3.40E-01,8.20E-03,0.0013447,6.93E-03,2.45E-03,3.47E-01,1.06E-02
442.5,310,9.83E-01,2.03E-02,0.000969413,6.93E-03,2.45E-03,9.90E-01,2.28E-02
442.5,311,4.12E-01,1.32E-02,0.00164789,6.93E-03,2.45E-03,4.19E-01,1.57E-02
442.5,312,5.16E-01,8.63E-03,0.000911958,6.93E-03,2.45E-03,5.23E-01,1.11E-02
442.5,313,3.10E-01,2.29E-02,0.003826085,6.93E-03,2.45E-03,3.17E-01,2.54E-02
442.5,314,2.20E-01,8.88E-03,0.002264297,6.93E-03,2.45E-03,2.27E-01,1.13E-02
442.5,315,1.13E-01,1.22E-02,0.006028789,6.93E-03,2.45E-03,1.20E-01,1.46E-02
442.5,316,1.80E-01,8.83E-03,0.002792851,6.93E-03,2.45E-03,1.87E-01,1.13E-02
442.5,317,6.20E-02,2.65E-03,0.003453662,6.93E-03,2.45E-03,6.89E-02,5.10E-03
442.5,318,4.02E-01,6.55E-02,0.00876148,6.93E-03,2.45E-03,4.09E-01,6.79E-02
442.5,319,3.13E-01,4.29E-02,0.007298846,6.93E-03,2.45E-03,3.20E-01,4.54E-02
442.5,320,7.91E-01,1.32E-01,0.008946099,6.93E-03,2.45E-03,7.98E-01,1.34E-01
442.5,321,6.83E-01,6.24E-02,0.004655282,6.93E-03,2.45E-03,6.90E-01,6.48E-02
442.5,322,9.07E-02,6.26E-03,0.004193733,6.93E-03,2.45E-03,9.76E-02,8.71E-03
442.5,323,7.12E-01,1.07E-01,0.007946606,6.93E-03,2.45E-03,7.19E-01,1.10E-01
442.5,324,8.86E-02,4.58E-03,0.003423423,6.93E-03,2.45E-03,9.56E-02,7.03E-03
442.5,325,3.25E-01,2.00E-02,0.003171481,6.93E-03,2.45E-03,3.32E-01,2.24E-02
442.5,326,7.22E-01,3.94E-02,0.002627489,6.93E-03,2.45E-03,7.29E-01,4.19E-02
442.5,327,2.66E-01,2.32E-02,0.004577296,6.93E-03,2.45E-03,2.73E-01,2.56E-02
442.5,328,2.64E-01,1.26E-02,0.002526903,6.93E-03,2.45E-03,2.71E-01,1.50E-02
442.5,329,2.41E-01,2.49E-02,0.005466972,6.93E-03,2.45E-03,2.48E-01,2.74E-02
442.5,330,2.48E-01,4.26E-02,0.009323297,6.93E-03,2.45E-03,2.55E-01,4.51E-02
442.5,331,1.59E-01,1.55E-02,0.005285536,6.93E-03,2.45E-03,1.66E-01,1.79E-02
442.5,332,3.77E-01,2.87E-02,0.003843592,6.93E-03,2.45E-03,3.84E-01,3.12E-02
442.5,333,1.98E-01,2.50E-02,0.006780001,6.93E-03,2.45E-03,2.05E-01,2.74E-02
442.5,334,1.18E+00,7.53E-02,0.003051159,6.93E-03,2.45E-03,1.19E+00,7.78E-02
442.5,335,5.71E-01,4.86E-02,0.004265352,6.93E-03,2.45E-03,5.78E-01,5.10E-02
442.5,336,4.25E-01,5.85E-02,0.007255874,6.93E-03,2.45E-03,4.32E-01,6.09E-02
442.5,337,2.17E-01,2.61E-02,0.006407578,6.93E-03,2.45E-03,2.24E-01,2.86E-02
442.5,338,1.09E-01,6.45E-03,0.003631916,6.93E-03,2.45E-03,1.15E-01,8.90E-03
442.5,339,1.79E-01,2.97E-02,0.009044775,6.93E-03,2.45E-03,1.86E-01,3.21E-02
442.5,340,1.06E-01,1.29E-02,0.00681024,6.93E-03,2.45E-03,1.13E-01,1.53E-02
442.5,341,2.47E-01,9.63E-03,0.002141748,6.93E-03,2.45E-03,2.54E-01,1.21E-02
442.5,342,8.21E-02,5.10E-03,0.003959775,6.93E-03,2.45E-03,8.90E-02,7.56E-03
442.5,343,2.14E+00,9.05E-02,0.001933414,6.93E-03,2.45E-03,2.15E+00,9.29E-02
442.5,344,1.83E-01,1.98E-02,0.005872817,6.93E-03,2.45E-03,1.90E-01,2.23E-02
442.5,345,4.11E-01,3.01E-02,0.003663747,6.93E-03,2.45E-03,4.18E-01,3.25E-02
442.5,346,8.33E-01,7.18E-02,0.004319465,6.93E-03,2.45E-03,8.40E-01,7.42E-02
442.5,347,3.14E-01,2.73E-02,0.004524775,6.93E-03,2.45E-03,3.21E-01,2.97E-02
442.5,348,2.75E-01,1.69E-02,0.003223365,6.93E-03,2.45E-03,2.82E-01,1.93E-02
442.5,349,4.72E-01,8.88E-03,0.001015249,6.93E-03,2.45E-03,4.79E-01,1.13E-02
442.5,350,8.66E-02,6.62E-03,0.004629817,6.93E-03,2.45E-03,9.36E-02,9.07E-03
442.5,351,4.38E-01,2.75E-02,0.003163841,6.93E-03,2.45E-03,4.45E-01,2.99E-02
442.5,352,3.45E-01,2.70E-02,0.004002747,6.93E-03,2.45E-03,3.52E-01,2.95E-02
442.5,353,6.69E-01,4.04E-02,0.002948027,6.93E-03,2.45E-03,6.76E-01,4.29E-02
442.5,354,8.15E-01,2.38E-02,0.0013786,6.93E-03,2.45E-03,8.22E-01,2.63E-02
442.5,355,7.83E-02,2.62E-03,0.002767068,6.93E-03,2.45E-03,8.52E-02,5.07E-03
442.5,356,9.42E-01,2.99E-02,0.001455472,6.93E-03,2.45E-03,9.49E-01,3.23E-02
442.5,357,4.36E-01,4.31E-02,0.005080226,6.93E-03,2.45E-03,4.43E-01,4.56E-02
442.5,358,1.38E-01,6.24E-03,0.002741126,6.93E-03,2.45E-03,1.45E-01,8.69E-03
442.5,359,2.38E-01,9.09E-03,0.002118193,6.93E-03,2.45E-03,2.45E-01,1.15E-02
442.5,360,2.29E-01,8.51E-03,0.002075062,6.93E-03,2.45E-03,2.36E-01,1.10E-02
442.5,361,4.03E-01,1.83E-02,0.002273688,6.93E-03,2.45E-03,4.10E-01,2.08E-02
442.5,362,5.58E-01,3.44E-02,0.003032061,6.93E-03,2.45E-03,5.65E-01,3.68E-02
442.5,363,3.96E-01,1.68E-02,0.002127265,6.93E-03,2.45E-03,4.03E-01,1.92E-02
442.5,364,3.96E-01,3.10E-02,0.003955,6.93E-03,2.45E-03,4.03E-01,3.34E-02
442.5,365,9.84E-01,9.89E-02,0.005032479,6.93E-03,2.45E-03,9.91E-01,1.01E-01
442.5,366,2.85E-01,1.78E-02,0.003281297,6.93E-03,2.45E-03,2.91E-01,2.02E-02
442.5,367,6.13E-01,2.82E-02,0.002274324,6.93E-03,2.45E-03,6.20E-01,3.07E-02
442.5,368,1.90E-01,1.26E-02,0.003588944,6.93E-03,2.45E-03,1.97E-01,1.50E-02
442.5,369,5.38E-01,4.47E-02,0.004152352,6.93E-03,2.45E-03,5.45E-01,4.72E-02
442.5,370,2.09E-01,1.78E-02,0.004543874,6.93E-03,2.45E-03,2.16E-01,2.03E-02
442.5,371,8.58E-01,1.32E-01,0.008229902,6.93E-03,2.45E-03,8.65E-01,1.35E-01
442.5,372,1.67E-01,1.07E-02,0.003507775,6.93E-03,2.45E-03,1.74E-01,1.31E-02
442.5,373,1.29E+00,2.79E-01,0.011919114,6.93E-03,2.45E-03,1.29E+00,2.82E-01
442.5,374,3.72E-01,2.03E-02,0.002745423,6.93E-03,2.45E-03,3.79E-01,2.27E-02
442.5,375,5.50E-01,7.29E-02,0.006950296,6.93E-03,2.45E-03,5.57E-01,7.54E-02
442.5,376,3.55E-01,4.90E-02,0.007317944,6.93E-03,2.45E-03,3.62E-01,5.15E-02
442.5,377,2.43E-01,1.72E-02,0.003716268,6.93E-03,2.45E-03,2.50E-01,1.96E-02
442.5,378,3.33E-01,3.15E-02,0.004881282,6.93E-03,2.45E-03,3.40E-01,3.40E-02
442.5,379,7.08E-02,3.15E-03,0.003335888,6.93E-03,2.45E-03,7.77E-02,5.60E-03
442.5,380,7.26E-02,4.60E-03,0.004174634,6.93E-03,2.45E-03,7.95E-02,7.05E-03
442.5,381,2.71E-01,1.57E-02,0.003014713,6.93E-03,2.45E-03,2.78E-01,1.82E-02
442.5,382,1.54E+00,4.40E-02,0.001267033,6.93E-03,2.45E-03,1.55E+00,4.65E-02
442.5,383,1.77E-01,1.31E-02,0.004060043,6.93E-03,2.45E-03,1.84E-01,1.56E-02
442.5,384,1.29E-01,8.81E-03,0.003897705,6.93E-03,2.45E-03,1.36E-01,1.13E-02
442.5,385,1.37E+00,5.68E-02,0.001886782,6.93E-03,2.45E-03,1.38E+00,5.92E-02
442.5,386,1.61E-01,9.52E-03,0.003337479,6.93E-03,2.45E-03,1.68E-01,1.20E-02
442.5,387,1.25E-01,9.57E-03,0.004335381,6.93E-03,2.45E-03,1.31E-01,1.20E-02
442.5,388,5.26E-01,4.05E-02,0.003886564,6.93E-03,2.45E-03,5.33E-01,4.30E-02
442.5,389,2.02E-01,1.00E-02,0.002704042,6.93E-03,2.45E-03,2.09E-01,1.25E-02
442.5,390,2.70E-01,1.18E-02,0.00235422,6.93E-03,2.45E-03,2.77E-01,1.42E-02
442.5,391,2.47E-01,9.99E-03,0.002206683,6.93E-03,2.45E-03,2.54E-01,1.24E-02
442.5,392,4.53E-01,2.40E-02,0.002641972,6.93E-03,2.45E-03,4.60E-01,2.65E-02
442.5,393,4.26E-01,1.74E-02,0.002041162,6.93E-03,2.45E-03,4.32E-01,1.98E-02
442.5,394,6.93E-02,5.92E-03,0.005255296,6.93E-03,2.45E-03,7.62E-02,8.37E-03
442.5,395,2.87E-02,1.19E-03,0.004798522,6.93E-03,2.45E-03,3.56E-02,3.64E-03
442.5,396,1.78E+00,1.29E-01,0.00351255,6.93E-03,2.45E-03,1.79E+00,1.32E-01
442.5,397,4.44E-01,3.89E-02,0.004505676,6.93E-03,2.45E-03,4.51E-01,4.14E-02
442.5,398,4.64E+00,8.55E-01,0.009934452,6.93E-03,2.45E-03,4.65E+00,8.58E-01
442.5,399,3.77E-01,1.23E-02,0.0017063,6.93E-03,2.45E-03,3.83E-01,1.48E-02
442.5,400,1.33E+00,2.36E-01,0.009562029,6.93E-03,2.45E-03,1.34E+00,2.39E-01
442.5,401,6.93E-01,2.47E-02,0.001684655,6.93E-03,2.45E-03,7.00E-01,2.72E-02
442.5,402,8.67E-02,6.39E-03,0.004475437,6.93E-03,2.45E-03,9.36E-02,8.84E-03
442.5,403,1.49E-01,2.72E-03,0.00151993,6.93E-03,2.45E-03,1.56E-01,5.17E-03
442.5,404,1.65E+00,3.59E-01,0.011957311,6.93E-03,2.45E-03,1.66E+00,3.61E-01
442.5,405,1.26E+00,1.34E-01,0.005388986,6.93E-03,2.45E-03,1.26E+00,1.37E-01
442.5,406,3.94E-01,2.39E-02,0.003033812,6.93E-03,2.45E-03,4.01E-01,2.63E-02
442.5,407,5.27E-01,5.13E-02,0.004994282,6.93E-03,2.45E-03,5.34E-01,5.37E-02
442.5,408,1.59E-01,1.02E-02,0.003590536,6.93E-03,2.45E-03,1.66E-01,1.27E-02
442.5,409,3.64E-01,2.06E-02,0.002826114,6.93E-03,2.45E-03,3.71E-01,2.30E-02
442.5,410,8.88E-02,7.18E-03,0.004790564,6.93E-03,2.45E-03,9.57E-02,9.63E-03
442.5,411,9.43E-02,6.10E-03,0.003970916,6.93E-03,2.45E-03,1.01E-01,8.55E-03
442.5,412,2.05E-01,1.34E-02,0.003456845,6.93E-03,2.45E-03,2.12E-01,1.58E-02
442.5,413,9.13E-02,7.06E-03,0.004588437,6.93E-03,2.45E-03,9.83E-02,9.52E-03
442.5,414,2.54E-01,3.52E-02,0.007391156,6.93E-03,2.45E-03,2.61E-01,3.76E-02
442.5,415,1.96E-01,1.78E-02,0.004825578,6.93E-03,2.45E-03,2.03E-01,2.03E-02
442.5,416,1.40E-01,8.85E-03,0.003617592,6.93E-03,2.45E-03,1.47E-01,1.13E-02
442.5,417,5.58E-01,5.38E-02,0.004906747,6.93E-03,2.45E-03,5.65E-01,5.63E-02
442.5,418,1.24E-01,9.01E-03,0.004179409,6.93E-03,2.45E-03,1.31E-01,1.15E-02
442.5,419,1.44E-01,7.02E-03,0.002869882,6.93E-03,2.45E-03,1.51E-01,9.47E-03
442.5,420,5.48E-02,5.41E-03,0.00615293,6.93E-03,2.45E-03,6.17E-02,7.87E-03
442.5,421,6.26E-01,6.11E-02,0.004992691,6.93E-03,2.45E-03,6.33E-01,6.36E-02
442.5,422,1.81E-01,8.57E-03,0.002700223,6.93E-03,2.45E-03,1.88E-01,1.10E-02
442.5,423,2.41E-01,1.87E-02,0.004109381,6.93E-03,2.45E-03,2.48E-01,2.11E-02
442.5,424,3.60E-01,2.16E-02,0.003035403,6.93E-03,2.45E-03,3.67E-01,2.40E-02
442.5,425,3.31E-01,2.72E-02,0.004241479,6.93E-03,2.45E-03,3.38E-01,2.96E-02
442.5,426,7.24E-01,1.16E-02,0.000820125,6.93E-03,2.45E-03,7.31E-01,1.41E-02
442.5,427,1.02E+00,8.33E-02,0.003993198,6.93E-03,2.45E-03,1.02E+00,8.58E-02
442.5,428,1.90E-01,9.03E-03,0.002650885,6.93E-03,2.45E-03,1.97E-01,1.15E-02
442.5,429,1.54E-01,7.60E-03,0.002884842,6.93E-03,2.45E-03,1.61E-01,1.00E-02
442.5,430,1.33E+00,1.84E-01,0.007187437,6.93E-03,2.45E-03,1.34E+00,1.86E-01
442.5,431,1.02E-01,2.09E-03,0.001929595,6.93E-03,2.45E-03,1.09E-01,4.54E-03
442.5,432,4.88E-01,4.73E-02,0.004938578,6.93E-03,2.45E-03,4.95E-01,4.98E-02
442.5,433,4.47E-01,3.63E-02,0.004112564,6.93E-03,2.45E-03,4.54E-01,3.88E-02
442.5,434,5.84E-01,5.31E-03,0.000571048,6.93E-03,2.45E-03,5.91E-01,7.76E-03
442.5,435,1.54E-01,1.25E-02,0.004449972,6.93E-03,2.45E-03,1.61E-01,1.49E-02
442.5,436,2.64E-01,2.12E-02,0.004193733,6.93E-03,2.45E-03,2.70E-01,2.37E-02
442.5,437,5.38E-01,8.00E-02,0.00789886,6.93E-03,2.45E-03,5.45E-01,8.24E-02
442.5,438,3.95E-01,6.02E-02,0.008185339,6.93E-03,2.45E-03,4.02E-01,6.26E-02
442.5,439,3.78E-01,1.95E-02,0.00262542,6.93E-03,2.45E-03,3.85E-01,2.19E-02
442.5,440,4.08E-01,5.47E-02,0.007082395,6.93E-03,2.45E-03,4.15E-01,5.72E-02
442.5,441,5.02E-01,7.45E-02,0.007948198,6.93E-03,2.45E-03,5.09E-01,7.69E-02
442.5,442,6.76E-01,5.14E-02,0.003709902,6.93E-03,2.45E-03,6.83E-01,5.39E-02
442.5,443,2.27E-01,2.78E-02,0.00654286,6.93E-03,2.45E-03,2.34E-01,3.03E-02
442.5,444,3.25E-01,3.03E-02,0.004809662,6.93E-03,2.45E-03,3.32E-01,3.27E-02
442.5,445,2.21E-01,2.19E-02,0.005311,6.93E-03,2.45E-03,2.28E-01,2.44E-02
442.5,446,3.34E-01,2.39E-02,0.003724226,6.93E-03,2.45E-03,3.41E-01,2.63E-02
442.5,447,1.08E+00,9.99E-02,0.004615493,6.93E-03,2.45E-03,1.08E+00,1.02E-01
442.5,448,1.57E-01,5.40E-03,0.00216578,6.93E-03,2.45E-03,1.64E-01,7.85E-03
442.5,449,1.03E+00,7.80E-02,0.003651014,6.93E-03,2.45E-03,1.04E+00,8.04E-02
442.5,450,1.02E+00,3.92E-02,0.001766779,6.93E-03,2.45E-03,1.03E+00,4.17E-02
442.5,451,2.12E-01,1.14E-02,0.002931316,6.93E-03,2.45E-03,2.19E-01,1.39E-02
442.5,452,2.60E-01,6.51E-03,0.001496534,6.93E-03,2.45E-03,2.67E-01,8.96E-03
442.5,453,2.56E-02,1.34E-03,0.005468564,6.93E-03,2.45E-03,3.25E-02,3.79E-03
442.5,454,7.70E-01,1.22E-01,0.008467043,6.93E-03,2.45E-03,7.77E-01,1.25E-01
442.5,455,1.87E-01,1.87E-02,0.005339648,6.93E-03,2.45E-03,1.94E-01,2.11E-02
442.5,456,2.29E-01,1.13E-02,0.00265184,6.93E-03,2.45E-03,2.36E-01,1.37E-02
442.5,457,1.84E-01,1.19E-02,0.003517324,6.93E-03,2.45E-03,1.91E-01,1.43E-02
442.5,458,1.82E-01,5.87E-03,0.002000259,6.93E-03,2.45E-03,1.89E-01,8.32E-03
442.5,459,7.00E-01,7.06E-02,0.005190043,6.93E-03,2.45E-03,7.07E-01,7.31E-02
442.5,460,2.63E-01,1.02E-02,0.002093047,6.93E-03,2.45E-03,2.70E-01,1.27E-02
442.5,461,2.33E-01,1.06E-02,0.002477883,6.93E-03,2.45E-03,2.40E-01,1.31E-02
442.5,462,8.45E-02,1.12E-02,0.007456409,6.93E-03,2.45E-03,9.14E-02,1.36E-02
442.5,463,8.49E-01,8.00E-02,0.004710986,6.93E-03,2.45E-03,8.56E-01,8.24E-02
442.5,464,3.54E-01,5.10E-02,0.007685592,6.93E-03,2.45E-03,3.60E-01,5.34E-02
442.5,465,4.88E-01,1.63E-02,0.001656803,6.93E-03,2.45E-03,4.94E-01,1.87E-02
442.5,466,5.33E-01,6.26E-02,0.006100409,6.93E-03,2.45E-03,5.39E-01,6.51E-02
442.5,467,1.18E+00,8.34E-02,0.003428197,6.93E-03,2.45E-03,1.18E+00,8.59E-02
442.5,468,1.14E+00,1.20E-01,0.005312592,6.93E-03,2.45E-03,1.15E+00,1.22E-01
442.5,469,1.48E-01,5.41E-03,0.002301221,6.93E-03,2.45E-03,1.55E-01,7.86E-03
442.5,470,3.69E-01,1.25E-02,0.001759458,6.93E-03,2.45E-03,3.76E-01,1.49E-02
442.5,471,6.02E-01,8.55E-02,0.007494606,6.93E-03,2.45E-03,6.09E-01,8.80E-02
442.5,472,2.06E-01,7.13E-03,0.002025247,6.93E-03,2.45E-03,2.13E-01,9.58E-03
442.5,473,1.72E+00,2.00E-01,0.005930113,6.93E-03,2.45E-03,1.72E+00,2.02E-01
442.5,474,4.77E-01,8.16E-02,0.009256451,6.93E-03,2.45E-03,4.83E-01,8.40E-02
442.5,475,1.15E-01,1.02E-02,0.005007015,6.93E-03,2.45E-03,1.22E-01,1.27E-02
442.5,476,7.50E-01,4.22E-02,0.002750993,6.93E-03,2.45E-03,7.57E-01,4.47E-02
442.5,477,6.88E-02,1.65E-03,0.002544251,6.93E-03,2.45E-03,7.57E-02,4.10E-03
442.5,478,2.83E-01,2.04E-02,0.003751282,6.93E-03,2.45E-03,2.90E-01,2.29E-02
442.5,479,1.01E-01,3.14E-03,0.002399102,6.93E-03,2.45E-03,1.08E-01,5.59E-03
442.5,480,3.28E-01,2.32E-02,0.003571437,6.93E-03,2.45E-03,3.35E-01,2.56E-02
442.5,481,3.69E-01,1.07E-02,0.001530116,6.93E-03,2.45E-03,3.76E-01,1.31E-02
442.5,482,8.73E-02,1.08E-02,0.006990085,6.93E-03,2.45E-03,9.42E-02,1.32E-02
442.5,483,2.13E+00,7.18E-02,0.001506242,6.93E-03,2.45E-03,2.14E+00,7.42E-02
442.5,484,1.14E-01,5.23E-03,0.002964261,6.93E-03,2.45E-03,1.21E-01,7.68E-03
442.5,485,4.00E-01,1.17E-02,0.001516428,6.93E-03,2.45E-03,4.07E-01,1.42E-02
442.5,486,3.22E-01,3.45E-02,0.005621353,6.93E-03,2.45E-03,3.29E-01,3.70E-02
442.5,487,6.21E-01,1.68E-02,0.001320668,6.93E-03,2.45E-03,6.28E-01,1.92E-02
442.5,488,1.89E-01,1.95E-02,0.00549562,6.93E-03,2.45E-03,1.96E-01,2.20E-02
442.5,489,3.14E-01,1.17E-02,0.001959675,6.93E-03,2.45E-03,3.21E-01,1.41E-02
442.5,490,8.24E-02,4.47E-03,0.003638282,6.93E-03,2.45E-03,8.93E-02,6.92E-03
442.5,491,4.38E-01,6.70E-02,0.008169423,6.93E-03,2.45E-03,4.45E-01,6.95E-02
442.5,492,2.96E-01,1.69E-02,0.002931793,6.93E-03,2.45E-03,3.02E-01,1.94E-02
442.5,493,5.57E-02,1.59E-03,0.00303779,6.93E-03,2.45E-03,6.26E-02,4.04E-03
442.5,494,5.12E-01,1.75E-02,0.001686087,6.93E-03,2.45E-03,5.19E-01,2.00E-02
442.5,495,8.39E-01,4.35E-02,0.002454647,6.93E-03,2.45E-03,8.45E-01,4.60E-02
442.5,496,2.30E-01,9.99E-03,0.002370295,6.93E-03,2.45E-03,2.37E-01,1.24E-02
442.5,497,1.48E+00,2.62E-01,0.009589085,6.93E-03,2.45E-03,1.48E+00,2.64E-01
442.5,498,9.36E-02,7.72E-03,0.004874916,6.93E-03,2.45E-03,1.01E-01,1.02E-02
442.5,499,3.49E-01,1.87E-02,0.002741444,6.93E-03,2.45E-03,3.56E-01,2.11E-02
442.5,500,1.17E-01,5.16E-03,0.002830889,6.93E-03,2.45E-03,1.24E-01,7.61E-03
442.5,501,1.10E-01,7.55E-03,0.004031395,6.93E-03,2.45E-03,1.17E-01,1.00E-02
442.5,502,2.35E-01,2.11E-02,0.004763507,6.93E-03,2.45E-03,2.42E-01,2.35E-02
442.5,503,4.64E-01,7.95E-02,0.009230987,6.93E-03,2.45E-03,4.71E-01,8.20E-02
442.5,504,1.00E+00,5.29E-02,0.002488865,6.93E-03,2.45E-03,1.01E+00,5.53E-02
442.5,505,1.74E+00,1.56E-01,0.004370395,6.93E-03,2.45E-03,1.75E+00,1.58E-01
442.5,506,3.98E-01,3.41E-02,0.004343338,6.93E-03,2.45E-03,4.05E-01,3.65E-02
442.5,507,6.96E-01,5.08E-02,0.003568254,6.93E-03,2.45E-03,7.03E-01,5.33E-02
442.5,508,1.67E-01,1.29E-02,0.004200099,6.93E-03,2.45E-03,1.74E-01,1.53E-02
442.5,509,6.57E-01,1.30E-02,0.000989785,6.93E-03,2.45E-03,6.64E-01,1.55E-02
442.5,510,2.53E+00,2.58E-01,0.005099324,6.93E-03,2.45E-03,2.53E+00,2.61E-01
442.5,511,2.78E-01,1.67E-02,0.003133602,6.93E-03,2.45E-03,2.85E-01,1.92E-02
442.5,512,1.61E-01,1.25E-02,0.004287634,6.93E-03,2.45E-03,1.67E-01,1.50E-02
442.5,513,1.07E-01,6.46E-03,0.00364624,6.93E-03,2.45E-03,1.14E-01,8.91E-03
442.5,514,4.55E-02,1.78E-03,0.003792662,6.93E-03,2.45E-03,5.24E-02,4.23E-03
442.5,515,6.38E-01,8.91E-02,0.007376832,6.93E-03,2.45E-03,6.45E-01,9.16E-02
442.5,516,7.23E-01,4.58E-02,0.003176096,6.93E-03,2.45E-03,7.29E-01,4.82E-02
